source,title,description,start_date,end_date,location,register_link,category
NVIDIA,MATLAB EXPO,,2022-05-17,2022-05-18,Digital,https://www.matlabexpo.com/,Tradeshow or Conference
NVIDIA,Microsoft Build 2022,,2022-05-24,2022-05-26,Digital,https://mybuild.microsoft.com/en-US/home,Tradeshow or Conference
NVIDIA,Pure//Accelerate Techfest 22,,2022-06-06,2022-06-08,Digital,https://www.purestorage.com/accelerate.html,Tradeshow or Conference
NVIDIA,Automate,,2022-06-06,2022-06-09,"Detroit, MI",https://www.automateshow.com/,Tradeshow or Conference
NVIDIA,RecSys 2022,,2022-09-18,2022-09-23,"Seattle, WA",https://www.nvidia.com/en-us/events/recsys/,Tradeshow or Conference
NVIDIA,Autodesk University 2022,,2022-09-27,2022-09-29,"New Orleans, LA",https://www.autodesk.com/autodesk-university/,Tradeshow or Conference
NVIDIA,Frankfurt Digital finance,,2022-02-02,2022-02-02,"Frankfurt, Germany",https://frankfurt-digital-finance.de/,Tradeshow or Conference
NVIDIA,Quant Strats,,2022-05-05,2022-05-05,"New York, NY",https://www.aidatatrading.com/,Tradeshow or Conference
NVIDIA,Red Hat Summit 2022,,2022-05-10,2022-05-11,"Digital and Boston, MA",https://www.redhat.com/en/summit,Tradeshow or Conference
NVIDIA,STAC Spring London 2022,,2022-05-19,2022-05-19,"London, England",https://www.stacresearch.com/events,Tradeshow or Conference
NVIDIA,Hot Chips (HC34) 2022,,2022-08-21,2022-08-23,Digital,https://www.nvidia.com/en-us/events/hot-chips-conference/,Tradeshow or Conference
NVIDIA,MICCAI 2022,,2022-09-18,2022-09-22,Singapore,https://www.nvidia.com/en-us/events/miccai/,Tradeshow or Conference
NVIDIA,MWC Barcelona 2022,,2022-02-28,2022-03-03,"Barcelona, Spain",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,HIMSS 2022,,2022-03-14,2022-03-18,"Orlando, FL",https://www.himss.org/global-conference/attend-about,Tradeshow or Conference
NVIDIA,AI in Finance Summit 2022 London,,2022-03-17,2022-03-18,"London, England",https://www.re-work.co/events/ai-in-finance-summit-london-2022,Tradeshow or Conference
NVIDIA,GDC 2022,,2022-03-21,2022-03-25,Digital,https://www.nvidia.com/en-us/events/gdc/,Tradeshow or Conference
NVIDIA,GTC 2022,,2022-03-21,2022-03-24,Digital,https://www.nvidia.com/gtc/,Tradeshow or Conference
NVIDIA,AI in Finance Summit 2022 New York,,2022-04-21,2022-04-22,"New York, NY",https://www.re-work.co/events/ai-in-finance-summit-new-york-2020,Tradeshow or Conference
NVIDIA,NAB 2022,,2022-04-23,2022-04-27,"Las Vegas, NV",https://www.nvidia.com/en-us/events/nab/,Tradeshow or Conference
NVIDIA,Dell Technologies World 2022,,2022-05-02,2022-05-05,"Las Vegas, NV",https://events.delltechnologies.com/event/d95ee04d-1878-4981-8271-561addf8655b/summary,Tradeshow or Conference
NVIDIA,Robotics Summit & Expo 2022,,2022-05-10,2022-05-11,"Boston, MA",https://www.roboticssummit.com/,Tradeshow or Conference
NVIDIA,Embedded Vision Summit 2022,,2022-05-17,2022-05-19,"Santa Clara, CA",https://embeddedvisionsummit.com/,Tradeshow or Conference
NVIDIA,ISC High Performance 2022,,2022-05-29,2022-06-02,"Messe Hamburg, Germany",https://www.nvidia.com/en-us/events/isc/,Tradeshow or Conference
NVIDIA,SIGGRAPH 2022,,2022-08-08,2022-08-11,"Vancouver, Canada",https://www.nvidia.com/en-us/events/siggraph/,Tradeshow or Conference
NVIDIA,SC22,,2022-11-13,2022-11-18,"Dallas, TX",https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
NVIDIA,RSNA 2022,,2022-11-27,2022-12-01,"Chicago, IL",https://www.nvidia.com/en-us/events/rsna/,Tradeshow or Conference
NVIDIA,CES 2023,,2023-01-05,2023-01-08,"Las Vegas, NV",https://www.nvidia.com/en-us/events/ces/,Tradeshow or Conference
NVIDIA,Monterey Data Conference,,2022-08-29,2022-09-01,"Monterey, CA",https://www.montereydataconference.org/,Tradeshow or Conference
NVIDIA,Q2B 2021,,2021-12-07,2021-12-09,"Santa Clara, CA",https://q2b.qcware.com/,Tradeshow or Conference
NVIDIA,DISTRIBUTECH 2022,,2022-05-23,2022-05-25,"Dallas, TX",https://www.distributech.com/,Tradeshow or Conference
NVIDIA,Manifest 2022,,2022-01-25,2022-01-27,"Las Vegas, NV",https://manife.st/,Tradeshow or Conference
NVIDIA,NeurIPS 2021,,2021-12-06,2021-12-14,Digital,https://www.nvidia.com/en-us/events/neurips/,Tradeshow or Conference
NVIDIA,Google Cloud Next 2021,,2021-10-12,2021-10-14,Digital,https://www.nvidia.com/en-us/events/google-cloud-next/,Tradeshow or Conference
NVIDIA,IEEE EPEPS,,2021-10-17,2021-10-20,Digital,http://www.epeps.org/,Tradeshow or Conference
NVIDIA,ROScon,,2021-10-20,2021-10-22,Digital,https://roscon.ros.org/world/2021/,Tradeshow or Conference
NVIDIA,Quant Insights 2021,,2021-10-27,2021-10-28,Digital,https://www.qiconference.com/,Tradeshow or Conference
NVIDIA,NVIDIA North America DPU Hackathon,,2021-12-08,2021-12-09,Digital,https://www.nvidia.com/en-us/events/dpu-hackathon/,Tradeshow or Conference
NVIDIA,techUK talks: AI Competitiveness in the UK,,2021-09-23,,Digital,https://www.techuk.org/what-we-deliver/events/techuk-talks-ai-competitiveness-in-the-uk.html,Tradeshow or Conference
NVIDIA,WIRED Health:Tech,,2021-09-22,,Digital,https://www.wired.co.uk/partnerships/wired-health-tech/,Tradeshow or Conference
NVIDIA,Interspeech 2021,,2021-08-30,2021-09-03,Czechia + Digital,https://www.nvidia.com/en-us/events/interspeech/,Tradeshow or Conference
NVIDIA,AI Expo Africa 2021,,2021-09-07,2021-09-09,Digital,https://aiexpoafrica.com/,Tradeshow or Conference
NVIDIA,RecSys 2021,,2021-09-27,2021-10-01,Digital,https://www.nvidia.com/en-us/events/recsys/,Tradeshow or Conference
NVIDIA,ICCV 2021,,2021-10-11,2021-10-17,Digital,http://iccv2021.thecvf.com/home,Tradeshow or Conference
NVIDIA,Microsoft Ignite 2021,,2021-11-02,2021-11-04,Digital,https://myignite.microsoft.com/home,Tradeshow or Conference
NVIDIA,NVIDIA GTC,,2021-11-08,2021-11-11,Digital,https://www.nvidia.com/en-us/gtc/,Tradeshow or Conference
NVIDIA,PEARC 2021,,2021-07-19,2021-07-22,Digital,https://pearc.acm.org/pearc21/,Tradeshow or Conference
NVIDIA,MICCAI 2021,,2021-09-27,2021-10-01,Digital,https://www.nvidia.com/en-us/events/miccai/,Tradeshow or Conference
NVIDIA,MUG,,2021-08-23,2021-08-25,Digital,http://mug.mvapich.cse.ohio-state.edu/,Tradeshow or Conference
NVIDIA,VMworld 2021,,2021-10-05,2021-10-07,Digital,https://www.nvidia.com/en-us/events/vmworld/,Tradeshow or Conference
NVIDIA,HLTH 2021,,2021-10-17,2021-10-20,"Boston, MA",https://www.hlth.com/event,Tradeshow or Conference
NVIDIA,ASHG 2021,,2021-10-18,2021-10-22,Digital,https://www.ashg.org/meetings/2021meeting/,Tradeshow or Conference
NVIDIA,Arm Dev Summit,,2021-10-19,2021-10-21,Digital,https://devsummit.arm.com/en,Tradeshow or Conference
NVIDIA,Global STAC Live,,2021-11-01,2021-11-02,Digital,https://stacresearch.com/events,Tradeshow or Conference
NVIDIA,Adobe MAX 2021,,2021-10-26,2021-10-28,Digital,https://www.adobe.com/max.html,Tradeshow or Conference
NVIDIA,Supercomputing 2021,,2021-11-14,2021-11-18,"St. Louis, MO + Digital",https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
NVIDIA,AWS reinvent,,2021-11-29,2021-12-03,"Las Vegas, NV + Digital",https://www.nvidia.com/en-us/events/aws-reinvent/,Tradeshow or Conference
NVIDIA,CES 2022,,2022-01-05,2022-01-08,"Las Vegas, NV + Digital",https://www.nvidia.com/en-us/events/ces/,Tradeshow or Conference
NVIDIA,NRF 2022,,2022-01-16,2022-01-18,"New York, NY",https://nrfbigshow.nrf.com/,Tradeshow or Conference
NVIDIA,STAC 2021,,2021-05-18,2021-05-19,Digital,https://stacresearch.com/spring2021,Tradeshow or Conference
NVIDIA,1st European DPU Hackathon BootCamp,,2021-05-19,,"Digital, Europe",https://www.nvidia.com/en-us/events/dpu-hackathon/,Bootcamp
NVIDIA,1st European DPU Hackathon Event,,2021-05-24,2021-05-25,"Digital, Europe",https://www.nvidia.com/en-us/events/dpu-hackathon/,Hackathon
NVIDIA,Red Hat Summit 2021 Part 2,,2021-06-15,2021-06-16,Digital,https://www.redhat.com/en/summit,Tradeshow or Conference
NVIDIA,CVPR 2021,,2021-06-19,2021-06-25,Digital,https://www.nvidia.com/en-us/events/cvpr/,Tradeshow or Conference
NVIDIA,Teratec 2021,,2021-06-22,2021-06-24,Digital,https://teratec.eu/gb/forum/index.html,Tradeshow or Conference
NVIDIA,ISC 2021,,2021-06-24,2021-07-02,Digital,https://www.nvidia.com/en-gb/events/isc-digital/,Tradeshow or Conference
NVIDIA,MWC Barcelona 2021,,2021-06-28,2021-07-01,"Barcelona, Spain ",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,PASC 2021,,2021-07-05,2021-07-08,Digital,https://pasc21.pasc-conference.org/,Tradeshow or Conference
NVIDIA,PUMPS 2021,,2021-07-06,2021-07-09,Digital,https://pumps.bsc.es/2021/,Tradeshow or Conference
NVIDIA,GDC 2021,,2021-07-19,2021-07-23,Digital,https://www.nvidia.com/en-us/events/gdc/,Tradeshow or Conference
NVIDIA,SIGGRAPH 2021,,2021-08-09,2021-08-13,Digital,https://www.nvidia.com/en-us/events/siggraph/,Tradeshow or Conference
NVIDIA,Hot Chips Conference,,2021-08-22,2021-08-24,Digital,https://www.nvidia.com/en-us/events/hot-chips-conference/,Tradeshow or Conference
NVIDIA,RSNA 2021,,2021-11-28,2021-12-02,"Chicago, IL + Digital",https://www.nvidia.com/en-us/events/rsna/,Tradeshow or Conference
NVIDIA,SIGCSE21,,2021-03-13,2021-03-20,Digital,https://sigcse2021.sigcse.org/,Tradeshow or Conference
NVIDIA,Automate 2021,,2021-03-22,2021-03-26,Digital,https://www.automateshow.com/,Tradeshow or Conference
NVIDIA,NVIDIA GTC,,2021-04-12,2021-04-16,Digital,https://www.nvidia.com/en-us/gtc/,Tradeshow or Conference
NVIDIA,Dask Distributed Summit 2021,,2021-05-19,2021-05-21,Digital,https://summit.dask.org/about/,Tradeshow or Conference
NVIDIA,Simon Fraser University GPU Hackathon,,2021-02-21,2021-03-03,Digital,https://www.gpuhackathons.org/event/simon-fraser-university-gpu-hackathon,Hackathon
NVIDIA,NVIDIA/ENCCS AI for Science Bootcamp,,2021-03-08,2021-03-09,Digital,https://www.gpuhackathons.org/event/nvidiaenccs-ai-science-bootcamp,Bootcamp
NVIDIA,Helmholtz GPU Hackathon 2021,,2021-03-15,2021-03-24,Digital,https://www.gpuhackathons.org/event/helmholtz-gpu-hackathon-2021,Hackathon
NVIDIA,UCL RITS & DiRAC AI Bootcamp ,,2021-03-29,2021-03-29,Digital,https://www.gpuhackathons.org/index.php/event/ucl-rits-dirac-ai-bootcamp,Bootcamp
NVIDIA,CCNU GPU Hackathon 2021,,2021-04-12,2021-04-21,"Wuhan, China",https://www.gpuhackathons.org/event/ccnu-gpu-hackathon-2021,Hackathon
NVIDIA,EPCC GPU Hackathon 2021,,2021-04-19,2021-04-28,Digital,https://www.gpuhackathons.org/event/epcc-gpu-hackathon-2021,Hackathon
NVIDIA,Argonne GPU Hackathon 2021,,2021-04-20,2021-04-29,Digital,https://www.gpuhackathons.org/event/argonne-gpu-hackathon-2021,Hackathon
NVIDIA,SDSC GPU Hackathon ,,2021-05-04,2021-05-13,Digital,https://www.gpuhackathons.org/event/sdsc-gpu-hackathon,Hackathon
NVIDIA,IDRIS GPU Hackathon 2021,,2021-05-17,2021-05-27,"Orsay, France",https://www.gpuhackathons.org/event/idris-gpu-hackathon-2021,Hackathon
NVIDIA,Princeton GPU Hackathon 2021,,2021-06-02,2021-06-10,Digital,https://www.gpuhackathons.org/event/princeton-gpu-hackathon-2021,Hackathon
NVIDIA,CINECA GPU Hackathon ,,2021-06-14,2021-06-23,Digital,https://www.gpuhackathons.org/event/cineca-gpu-hackathon-2021,Hackathon
NVIDIA,NERSC GPU Hackathon 2021,,2021-06-19,2021-06-28,Digital,https://www.gpuhackathons.org/event/nersc-gpu-hackathon-2021,Hackathon
NVIDIA,KISTI GPU Hackathon,,2021-07-19,2021-07-28,Digital,https://www.gpuhackathons.org/event/kisti-gpu-hackathon-0,Hackathon
NVIDIA,C-DAC HPC Hackathon 2021,,2021-07-26,2021-08-04,Digital,https://www.gpuhackathons.org/event/c-dac-hpc-hackathon-2021,Hackathon
NVIDIA,NOAA GPU Hackathon 2021,,2021-08-23,2021-09-01,Digital,https://www.gpuhackathons.org/event/noaa-gpu-hackathon-2021,Hackathon
NVIDIA,NASA Hackathon 2021,,2021-09-20,2021-09-29,Digital,https://www.gpuhackathons.org/event/nasa-hackathon-2021,Hackathon
NVIDIA,CSCS GPU Hackathon 2021,,2021-09-28,2021-09-30,"Lugano, Switzerland",https://www.gpuhackathons.org/index.php/event/cscs-gpu-hackathon-2021,Hackathon
NVIDIA,NCHC GPU Hackathon 2021,,2021-10-05,2021-10-14,Digital,https://www.gpuhackathons.org/event/nchc-gpu-hackathon-2021,Hackathon
NVIDIA,OLCF GPU Hackathon 2021,,2021-10-18,2021-10-27,Digital,https://www.gpuhackathons.org/event/olcf-gpu-hackathon-2021,Hackathon
NVIDIA,ENCCS GPU Hackathon 2021,,2021-12-06,2021-12-16,"Stockholm, Sweden",https://www.gpuhackathons.org/event/enccs-gpu-hackathon-2021,Hackathon
NVIDIA,Red Hat Summit 2021,,2021-04-27,2021-04-28,Digital,https://www.redhat.com/en/summit,Tradeshow or Conference
NVIDIA,Navy AI Bootcamp,,2020-11-09,2020-11-10,Digital,https://www.gpuhackathons.org/event/navy-ai-bootcamp,Tradeshow or Conference
NVIDIA,CAS-ITP GPU Bootcamp,,2020-11-17,2020-11-18,Digital,https://www.gpuhackathons.org/event/cas-itp-gpu-bootcamp,Tradeshow or Conference
NVIDIA,Bootcamp Open ACC pour la Communaute Scientifique Francaise,,2020-11-19,2020-11-20,Digital,https://www.gpuhackathons.org/index.php/event/bootcamp-openacc-pour-la-communaute-scientifique-francaise,Tradeshow or Conference
NVIDIA,NOAA GPU Hackathon,,2020-12-01,2020-12-09,Digital,https://www.gpuhackathons.org/index.php/event/noaa-gpu-hackathon,Tradeshow or Conference
NVIDIA,RSNA,,2020-11-29,2020-12-04,Digital,https://www.nvidia.com/en-us/events/rsna/,Tradeshow or Conference
NVIDIA,FMS,,2020-11-10,2020-11-12,Digital,https://flashmemorysummit.com/,Tradeshow or Conference
NVIDIA,ECOC,,2020-12-07,2020-12-09,Digital,https://www.ecocexhibition.com/,Tradeshow or Conference
NVIDIA,GTC China,,2020-12-15,2020-12-19,Digital,https://www.nvidia.cn/gtc/,Tradeshow or Conference
NVIDIA,MICCAI,,2020-10-04,2020-10-08,Digital,https://www.miccai2020.org/en/,Tradeshow or Conference
NVIDIA,GTC Digital 2020,,2020-10-05,2020-10-09,Digital,https://www.nvidia.com/en-us/gtc/,Tradeshow or Conference
NVIDIA,JupyterCon,,2020-10-05,2020-10-17,Digital,https://jupytercon.com/,Tradeshow or Conference
NVIDIA,AWS reinvent,,2020-11-30,2020-12-18,Digital,https://www.nvidia.com/en-us/events/aws-reinvent/,Tradeshow or Conference
NVIDIA,NeurIPS,,2020-12-06,2020-12-12,Digital,https://www.nvidia.com/en-us/events/neurips/,Tradeshow or Conference
NVIDIA,VMworld,,2020-09-29,2020-10-01,Digital,https://www.nvidia.com/en-us/events/vmworld/,Conference
NVIDIA,KDD 2020,,2020-08-23,2020-08-27,,https://www.nvidia.com/en-us/events/kdd/,Conference
NVIDIA,NVIDIA Automotive Live Event,,2020-06-23,2020-06-23,,https://www.nvidia.com/en-us/events/automotive-press-conference/,Conference
NVIDIA,HPC Summit Digital 2020,,2020-06-29,2020-07-02,,https://www.nvidia.com/en-us/events/hpc-summit/,Conference
NVIDIA,CVPR 2020,,2020-06-14,2020-06-19,,https://www.nvidia.com/en-us/events/cvpr/,Tradeshow or Conference
NVIDIA,GTC Digital 2020,,2020-03-25,2020-04-24,Register Today,https://www.nvidia.com/en-us/gtc/,NVIDIA Hosted Event
NVIDIA,AnacondaCON 2020,,2020-06-03,2020-06-05,,https://anacondacon.io/,Tradeshow or Conference
NVIDIA,Spark + AI Summit 2020,,2020-06-23,2020-06-25,,https://databricks.com/sparkaisummit/north-america,Tradeshow or Conference
NVIDIA,SIGGRAPH 2020,,2020-08-17,2020-08-28,,https://www.nvidia.com/en-us/events/siggraph/,Tradeshow or Conference
NVIDIA,Supercomputing 2020,,2020-11-09,2020-11-19,Digital,https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
NVIDIA,Cisco Live EU 2020,,2020-01-27,2020-01-31,"Barcelona, Spain",https://www.ciscolive.com/emea.html,Tradeshow or Conference
NVIDIA,Embedded World 2020,,2020-02-25,2020-02-27,"Nuremburg, Germany",https://www.embedded-world.de/en,Tradeshow or Conference
NVIDIA,ISC 2020,,2020-06-21,2020-06-25,,https://www.nvidia.com/en-us/events/isc-digital/,Tradeshow or Conference
NVIDIA,Gamescom 2020,,2020-08-27,2020-08-30,,https://www.gamescom.global/,Tradeshow or Conference
NVIDIA,3D Experience World 2020,,2020-02-09,2020-02-12,"Nashville, TN",https://3dexperienceworld.com/,Tradeshow or Conference
NVIDIA,ACR Imaging Informatics Summit,,2019-10-05,2019-10-06,Washington DC,https://pages.acr.org/informatics-summit.html,Tradeshow or Conference
NVIDIA,MICCAI,,2019-10-13,2019-10-17,"Shenzhen, China",https://www.miccai2019.org/,Tradeshow or Conference
NVIDIA,ASHG,,2019-10-15,2019-10-19,"Houston, TX",https://www.ashg.org/2019meeting/,Tradeshow or Conference
NVIDIA,Facebook @Scale,,2019-10-16,,"San Jose, CA",https://atscaleconference.com/,Tradeshow or Conference
NVIDIA,PDXCON 2019,,2019-10-18,2019-10-20,"Berlin, Germany ",https://pdxcon.paradoxplaza.com/ ,Tradeshow or Conference
NVIDIA,MWC Americas,,2019-10-22,2019-10-24,"Los Angeles, CA",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,TensorFlow World,,2019-10-28,2019-10-31,"Santa Clara, CA",https://conferences.oreilly.com/tensorflow/tf-ca?gclid=CjwKCAjw2qHsBRAGEiwAMbPoDLftcWI9BwhgN6bKG4p0gBR4du1y2jjuuEhdou2hdORhwjkr4to6LRoCWA0QAvD_BwE,Tradeshow or Conference
NVIDIA,Adobe Max,,2019-11-04,2019-11-06,"Los Angeles, CA",https://max.adobe.com/,Tradeshow or Conference
NVIDIA,GTC DC 2019,,2019-11-04,2019-11-06,Washington DC,https://www.nvidia.com/en-us/gtc-dc/,NVIDIA Hosted Event
NVIDIA,VMWorld Europe,,2019-11-04,2019-11-07,"Barcelona, Spain",https://www.vmworld.com/en/europe/index.html,Tradeshow or Conference
NVIDIA,Nordics AI Innovation day,,2019-11-07,,"Stockholm, Sweden",https://info.nvidia.com/Nordics_AI_Innovation_Day,NVIDIA Hosted Event
NVIDIA,SuperComputing,,2019-11-18,2019-11-21,"Denver, CO",https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
NVIDIA,Autodesk University,,2019-11-19,2019-11-21,"Las Vegas, NV",https://www.autodesk.com/autodesk-university/,Tradeshow or Conference
NVIDIA,RSNA,,2019-12-01,2019-12-06,"Chicago, IL",https://www.rsna.org/,Tradeshow or Conference
NVIDIA,Amazon Re-Invent,,2019-12-02,2019-12-06,"Las Vegas, NV",https://info.nvidia.com/nvidia-at-aws-reinvent.html,Tradeshow or Conference
NVIDIA,GTC China,,2019-12-16,2019-12-19,"Suzhou, China",https://www.nvidia.cn/gtc/,NVIDIA Hosted Event
NVIDIA,NetApp Insight,,2019-10-28,2019-10-30,"Las Vegas, NV",https://insight.netapp.com/index.aspx ,Tradeshow or Conference
AWS,AWS Skills Center Seattle and Seattle Public Library Presents: Technology Career Exploration Day: Resilience in the Age of AI,"AWS Skills Center Seattle and Seattle Public Library Presents: Technology Career Exploration Day: Resilience in the Age of AI This is a community-focused event designed to help students, job seekers, and professionals navigate today’s rapidly evolving tech landscape. Attendees can explore career pathways, meet employers, receive resume feedback, and learn from expert speakers about how to thrive in an AI-driven world. Whether you’re launching a new career or leveling up your skills, this expo offers practical guidance, real connections, and inspiration to move confidently into the future of tech. Keynote Speakers: Rohini Mettu, Solutions Architect, Senior Manager AWS Aniekan Akpaffiong, Author, Technologist Special Guest Panel Industry Experts Recruiters Resume Reviews Employer Showcase Community Partners Day of Details: Thursday January 15 th Time: 10:30am-5:00pm; Doors open at 10:00am Location: Seattle Public Library – Central Library 1000 4th Ave. Seattle, WA 98104 Questions? Reach out to our team! Contact: aws-skills-center-seattle@amazon.com Phone: 206-653-3874 For more information, please visit our website: AWS Skills Center website This event is free, and open to the public. Includes light lunch. Register for the In-Person Event: Space is limited 100 Max Capacity",2025-12-10T21:27:22+0000,2025-12-10T21:27:23+0000,,https://pulse.aws/survey/C8SKAN3U,Webinar
AWS,Managing the Transient Workforce: Solving Identity Governance and Access Control in Healthcare,Transform healthcare security! Join experts to learn how a unified IAM platform streamlines access control while protecting against threats. Master Zero Trust without disrupting care. Register now!,2025-12-03T15:42:09+0000,2025-12-03T15:42:09+0000,,https://event.on24.com/wcc/r/5113294/F86876C2BD10D85F280FCB7B3EAD44EA?partnerref=AWS,Webinar
AWS,AWS Skills Center Arlington Dec Networking Event,"Holiday Sweater Party at AWS Skills Center Arlington December 11, 2025 5:00 PM Let’s End 2025 With a Bang! AWS Skills Center Arlington is throwing the ultimate holiday networking party, and YOU’RE INVITED! Join us Thursday, December 11th from 5:00-7:30 PM for our final networking event of 2025 – a festive holiday sweater celebration that’s going to be absolutely incredible! What’s waiting for you: Live DJ spinning great music Delicious food & refreshing drinks LOTS of amazing prizes to win Meaningful connections with Arlington’s tech community The best part? It’s completely FREE and open to everyone! Come as you are – holiday sweater totally optional (but definitely encouraged if you’re feeling festive! 😉). This is your chance to wrap up 2025 by expanding your professional network in the most fun way possible. Whether you’re new to the area or a longtime community member, everyone’s welcome at our table. Day of details: Thursday, December 11, 2025 5:00 PM to 7:30 PM EST 1550 – G Crystal Drive, Arlington, VA 22202 Questions? Email aws-skills-center-arlington@amazon.com",2025-11-25T17:51:55+0000,2025-11-25T17:51:56+0000,,https://pulse.aws/survey/JUCOUKZE,Webinar
AWS,Reduce costs and modernize IT by migrating your data archives to the cloud,Cloud storage helps you maximize your resources and optimize costs while maintaining high security and data governance. Join this Tech Talk to learn how to migrate your data to AWS and take advantage of AWS archival solutions.,2025-06-13T20:33:29+0000,2025-11-20T16:44:56+0000,,https://pages.awscloud.com/Reduce-costs-and-modernize-IT-by-migrating-your-data-archives-to-the-cloud_2022_0620-STG_OD.html,Webinar
AWS,"Building a Scalable, Human in the Loop Customizable Language Translation Solution Using AWS AI Services","Learn how to build and customize a scalable translation solution with Amazon Translate and Amazon Augmented AI to localize content, improve communication and analyze multilingual content at scale.",2025-06-13T20:30:00+0000,2025-11-20T16:44:45+0000,,https://pages.awscloud.com/Building-a-Scalable-Human-in-the-Loop-Customizable-Language-Translation-Solution-Using-AWS-AI-Services_2021_0608-MCL_OD.html,Webinar
AWS,Empowering Your Workforce: AI Driven Decision Support for Field Technicians with AWS,"Join us for a live Expert Insights webinar with Amazon Web Services, where we'll showcase the powerful potential of AI technology for utilities.",2025-06-13T20:21:13+0000,2025-11-20T16:44:24+0000,,https://hubs.ly/Q02NrvW30?did=ep_card&trk=ep_card,Webinar
AWS,"Webinar: ""How Safe is Your Data?""",Watch on-demand as we explore what makes the best disaster recovery policy and how to get your agency's leadership on board.,2025-06-13T20:29:58+0000,2025-11-20T16:44:13+0000,,https://go.govloop.com/data-safety.html?did=ep_card&trk=ep_card,Webinar
AWS,Machine Learning in 15: Managing ML experiments,"Take a quick tour of Amazon SageMaker Experiments to track, analyze, and manage ML experiments.",2025-06-13T20:20:28+0000,2025-11-20T16:44:07+0000,,https://pages.awscloud.com/Machine-Learning-in-15-Managing-ML-experiments_2023_SN-0511-MCL_OD?did=ep_card-reg&amp;did=ep_card&trk=ep_card-ep_card-reg-ad0432df-e6bf-4933-bef7-8f659c90bf4f&amp;sc_channel=el,Webinar
